Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked
0.0,1.0,21.0,0.0,61.0,0.0,0.0,502.0,32.3208,124.0,0.0
0.0,2.0,30.0,0.0,57.0,0.0,0.0,208.0,12.35,0.0,2.0
1.0,1.0,29.0,1.0,21.0,0.0,0.0,21.0,77.9583,128.0,0.0
0.0,3.0,25.0,0.0,26.0,0.0,0.0,428.0,7.8958,0.0,0.0
0.0,3.0,24.0,0.0,-1.0,0.0,0.0,353.0,7.7333,0.0,2.0
1.0,1.0,36.0,0.0,80.0,0.0,0.0,292.0,30.0,52.0,0.0
0.0,3.0,27.0,0.0,51.0,0.0,0.0,404.0,7.0542,0.0,0.0
1.0,1.0,25.0,0.0,32.0,0.0,0.0,186.0,30.5,73.0,1.0
0.0,1.0,29.0,0.0,-1.0,0.0,0.0,143.0,0.0,0.0,0.0
0.0,3.0,18.0,1.0,9.0,3.0,2.0,4.0,27.9,0.0,0.0
1.0,2.0,17.0,1.0,28.0,0.0,0.0,229.0,13.0,0.0,0.0
0.0,3.0,26.0,0.0,32.0,0.0,0.0,668.0,7.925,0.0,0.0
0.0,2.0,19.0,0.0,31.0,1.0,1.0,32.0,26.25,0.0,0.0
0.0,3.0,38.0,1.0,41.0,0.0,5.0,3.0,39.6875,0.0,0.0
0.0,3.0,26.0,0.0,-1.0,1.0,0.0,107.0,16.1,0.0,0.0
0.0,3.0,22.0,0.0,20.0,0.0,0.0,466.0,7.8542,0.0,0.0
1.0,1.0,20.0,1.0,24.0,0.0,0.0,118.0,69.3,13.0,1.0
0.0,3.0,29.0,1.0,2.0,3.0,2.0,4.0,27.9,0.0,0.0
1.0,3.0,15.0,0.0,-1.0,0.0,0.0,0.0,56.4958,0.0,0.0
1.0,3.0,22.0,1.0,0.75,2.0,1.0,12.0,19.2583,0.0,1.0
1.0,1.0,25.0,0.0,48.0,1.0,0.0,35.0,76.7292,35.0,1.0
0.0,3.0,17.0,0.0,19.0,0.0,0.0,432.0,7.8958,0.0,0.0
1.0,1.0,35.0,0.0,56.0,0.0,0.0,185.0,35.5,54.0,1.0
0.0,3.0,18.0,0.0,-1.0,0.0,0.0,626.0,7.55,0.0,0.0
1.0,3.0,31.0,1.0,23.0,0.0,0.0,595.0,7.55,0.0,0.0
0.0,3.0,17.0,0.0,-1.0,0.0,0.0,425.0,7.8958,0.0,0.0
1.0,2.0,19.0,1.0,18.0,0.0,1.0,65.0,23.0,0.0,0.0
0.0,3.0,30.0,0.0,21.0,0.0,0.0,549.0,8.4333,0.0,0.0
1.0,3.0,29.0,1.0,-1.0,0.0,0.0,344.0,7.8292,0.0,2.0
0.0,3.0,28.0,1.0,18.0,0.0,0.0,490.0,6.75,0.0,2.0
0.0,2.0,25.0,0.0,24.0,2.0,0.0,7.0,73.5,0.0,0.0
0.0,3.0,21.0,0.0,-1.0,0.0,0.0,427.0,7.8958,0.0,0.0
0.0,3.0,29.0,1.0,32.0,1.0,1.0,99.0,15.5,0.0,2.0
0.0,2.0,28.0,0.0,23.0,0.0,0.0,311.0,13.0,0.0,0.0
0.0,1.0,26.0,0.0,58.0,0.0,2.0,29.0,113.275,122.0,1.0
1.0,1.0,29.0,0.0,50.0,2.0,0.0,125.0,133.65,0.0,0.0
0.0,3.0,17.0,0.0,40.0,0.0,0.0,258.0,7.225,0.0,1.0
0.0,1.0,26.0,0.0,47.0,0.0,0.0,534.0,25.5875,140.0,0.0
0.0,3.0,16.0,0.0,36.0,0.0,0.0,416.0,7.4958,0.0,0.0
1.0,3.0,27.0,0.0,20.0,1.0,0.0,664.0,7.925,0.0,0.0
0.0,2.0,18.0,0.0,32.0,2.0,0.0,7.0,73.5,0.0,0.0
0.0,2.0,27.0,0.0,25.0,0.0,0.0,222.0,13.0,0.0,0.0
0.0,3.0,26.0,0.0,-1.0,0.0,0.0,323.0,7.775,0.0,0.0
0.0,3.0,15.0,0.0,43.0,0.0,0.0,565.0,8.05,0.0,0.0
1.0,1.0,49.0,1.0,-1.0,1.0,0.0,61.0,52.0,23.0,0.0
1.0,2.0,61.0,1.0,40.0,1.0,1.0,89.0,39.0,0.0,0.0
0.0,1.0,22.0,0.0,31.0,1.0,0.0,596.0,52.0,75.0,0.0
0.0,2.0,27.0,0.0,70.0,0.0,0.0,584.0,10.5,0.0,0.0
1.0,2.0,21.0,0.0,31.0,0.0,0.0,238.0,13.0,0.0,0.0
0.0,2.0,26.0,0.0,-1.0,0.0,0.0,235.0,0.0,0.0,0.0
0.0,3.0,30.0,0.0,18.0,0.0,0.0,454.0,7.775,0.0,0.0
0.0,3.0,29.0,0.0,24.5,0.0,0.0,361.0,8.05,0.0,0.0
1.0,3.0,23.0,1.0,18.0,0.0,0.0,532.0,9.8417,0.0,0.0
0.0,3.0,39.0,1.0,43.0,1.0,6.0,5.0,46.9,0.0,0.0
1.0,1.0,34.0,0.0,36.0,0.0,1.0,37.0,512.3292,16.0,1.0
0.0,3.0,19.0,1.0,-1.0,0.0,0.0,348.0,8.1375,0.0,2.0
1.0,1.0,18.0,0.0,27.0,0.0,0.0,35.0,76.7292,123.0,1.0
0.0,3.0,27.0,0.0,20.0,0.0,0.0,538.0,9.225,0.0,0.0
0.0,3.0,27.0,0.0,14.0,5.0,2.0,5.0,46.9,0.0,0.0
0.0,2.0,33.0,0.0,60.0,1.0,1.0,89.0,39.0,0.0,0.0
0.0,2.0,38.0,0.0,25.0,1.0,2.0,39.0,41.5792,0.0,1.0
0.0,3.0,24.0,0.0,14.0,4.0,1.0,3.0,39.6875,0.0,0.0
0.0,3.0,17.0,0.0,19.0,0.0,0.0,431.0,10.1708,0.0,0.0
0.0,3.0,31.0,0.0,18.0,0.0,0.0,460.0,7.7958,0.0,0.0
1.0,1.0,33.0,1.0,15.0,0.0,1.0,24.0,211.3375,15.0,0.0
1.0,1.0,23.0,0.0,31.0,1.0,0.0,57.0,57.0,10.0,0.0
1.0,3.0,18.0,1.0,4.0,0.0,1.0,451.0,13.4167,0.0,1.0
1.0,3.0,12.0,0.0,-1.0,0.0,0.0,0.0,56.4958,0.0,0.0
0.0,3.0,16.0,0.0,25.0,0.0,0.0,277.0,7.225,0.0,1.0
0.0,1.0,15.0,0.0,60.0,0.0,0.0,171.0,26.55,0.0,0.0
0.0,2.0,26.0,0.0,52.0,0.0,0.0,247.0,13.5,0.0,0.0
0.0,3.0,16.0,0.0,44.0,0.0,0.0,478.0,8.05,0.0,0.0
1.0,3.0,32.0,1.0,-1.0,0.0,0.0,474.0,7.7333,0.0,2.0
0.0,1.0,24.0,0.0,49.0,1.0,1.0,10.0,110.8833,27.0,1.0
0.0,3.0,40.0,0.0,42.0,0.0,0.0,405.0,7.65,145.0,0.0
1.0,1.0,49.0,1.0,18.0,1.0,0.0,17.0,227.525,100.0,1.0
1.0,1.0,32.0,0.0,35.0,0.0,0.0,603.0,26.2875,39.0,0.0
0.0,3.0,21.0,1.0,18.0,0.0,1.0,85.0,14.4542,0.0,1.0
0.0,3.0,21.0,0.0,25.0,0.0,0.0,498.0,7.7417,0.0,2.0
0.0,3.0,23.0,0.0,26.0,1.0,0.0,455.0,7.8542,0.0,0.0
0.0,2.0,46.0,0.0,39.0,0.0,0.0,75.0,26.0,0.0,0.0
1.0,2.0,29.0,1.0,45.0,0.0,0.0,211.0,13.5,0.0,0.0
1.0,1.0,33.0,0.0,42.0,0.0,0.0,604.0,26.2875,39.0,0.0
1.0,1.0,20.0,1.0,22.0,0.0,0.0,9.0,151.55,0.0,0.0
1.0,3.0,49.0,0.0,-1.0,1.0,1.0,81.0,15.2458,0.0,1.0
1.0,1.0,48.0,1.0,24.0,0.0,0.0,605.0,49.5042,107.0,1.0
0.0,1.0,18.0,0.0,-1.0,0.0,0.0,149.0,26.55,21.0,0.0
1.0,1.0,24.0,0.0,48.0,1.0,0.0,61.0,52.0,23.0,0.0
0.0,3.0,26.0,0.0,29.0,0.0,0.0,543.0,9.4833,0.0,0.0
0.0,2.0,21.0,0.0,52.0,0.0,0.0,73.0,13.0,0.0,0.0
0.0,3.0,42.0,0.0,19.0,0.0,0.0,407.0,7.65,45.0,0.0
1.0,1.0,29.0,1.0,38.0,0.0,0.0,17.0,227.525,94.0,1.0
1.0,2.0,35.0,1.0,27.0,0.0,0.0,360.0,10.5,6.0,0.0
0.0,3.0,19.0,0.0,-1.0,0.0,0.0,491.0,15.5,0.0,2.0
0.0,3.0,28.0,0.0,33.0,0.0,0.0,383.0,7.775,0.0,0.0
1.0,2.0,33.0,1.0,6.0,0.0,1.0,25.0,33.0,0.0,0.0
0.0,3.0,25.0,0.0,17.0,1.0,0.0,465.0,7.0542,0.0,0.0
0.0,2.0,28.0,0.0,34.0,0.0,0.0,182.0,13.0,0.0,0.0
0.0,2.0,23.0,0.0,50.0,0.0,0.0,251.0,13.0,0.0,0.0
1.0,1.0,29.0,0.0,27.0,1.0,0.0,48.0,53.1,44.0,0.0
0.0,3.0,19.0,0.0,20.0,0.0,0.0,333.0,8.6625,0.0,0.0
1.0,2.0,43.0,1.0,30.0,3.0,0.0,91.0,21.0,0.0,0.0
1.0,3.0,24.0,1.0,-1.0,0.0,0.0,500.0,7.7375,0.0,2.0
0.0,2.0,31.0,0.0,25.0,1.0,0.0,226.0,26.0,0.0,0.0
0.0,3.0,29.0,1.0,25.0,1.0,0.0,671.0,7.925,0.0,0.0
1.0,1.0,29.0,1.0,29.0,0.0,0.0,24.0,211.3375,15.0,0.0
0.0,3.0,24.0,0.0,11.0,0.0,0.0,86.0,18.7875,0.0,1.0
0.0,2.0,20.0,0.0,-1.0,0.0,0.0,234.0,0.0,0.0,0.0
0.0,2.0,26.0,0.0,23.0,0.0,0.0,301.0,13.0,0.0,0.0
0.0,2.0,28.0,0.0,23.0,0.0,0.0,218.0,13.0,0.0,0.0
0.0,3.0,20.0,0.0,28.5,0.0,0.0,109.0,16.1,0.0,0.0
0.0,3.0,39.0,1.0,48.0,1.0,3.0,18.0,34.375,0.0,0.0
1.0,1.0,22.0,0.0,35.0,0.0,0.0,37.0,512.3292,62.0,1.0
0.0,3.0,18.0,0.0,-1.0,0.0,0.0,408.0,7.8958,0.0,0.0
0.0,3.0,18.0,0.0,-1.0,0.0,0.0,423.0,7.8958,0.0,0.0
1.0,1.0,27.0,0.0,-1.0,0.0,0.0,194.0,30.0,119.0,0.0
0.0,1.0,29.0,0.0,36.0,1.0,0.0,58.0,78.85,95.0,0.0
1.0,1.0,37.0,1.0,21.0,2.0,2.0,124.0,262.375,17.0,1.0
0.0,3.0,17.0,0.0,24.0,1.0,0.0,519.0,16.1,0.0,0.0
1.0,3.0,18.0,0.0,31.0,0.0,0.0,666.0,7.925,0.0,0.0
0.0,1.0,28.0,0.0,70.0,1.0,1.0,133.0,71.0,11.0,0.0
0.0,3.0,27.0,0.0,16.0,1.0,1.0,114.0,20.25,0.0,0.0
1.0,2.0,21.0,1.0,30.0,0.0,0.0,253.0,13.0,0.0,0.0
0.0,1.0,25.0,0.0,19.0,1.0,0.0,162.0,53.1,117.0,0.0
0.0,3.0,23.0,0.0,31.0,0.0,0.0,354.0,7.75,0.0,2.0
1.0,2.0,17.0,1.0,4.0,1.0,1.0,306.0,23.0,0.0,0.0
1.0,3.0,19.0,0.0,6.0,0.0,1.0,108.0,12.475,38.0,0.0
0.0,3.0,32.0,0.0,33.0,0.0,0.0,377.0,9.5,0.0,0.0
0.0,3.0,18.0,0.0,23.0,0.0,0.0,410.0,7.8958,0.0,0.0
1.0,2.0,32.0,1.0,48.0,1.0,2.0,62.0,65.0,0.0,0.0
1.0,2.0,25.0,0.0,0.67,1.0,1.0,74.0,14.5,0.0,0.0
0.0,3.0,28.0,0.0,28.0,0.0,0.0,461.0,7.7958,0.0,0.0
0.0,2.0,24.0,0.0,18.0,0.0,0.0,309.0,11.5,0.0,0.0
0.0,3.0,28.0,0.0,34.0,0.0,0.0,477.0,8.05,0.0,0.0
1.0,1.0,56.0,1.0,33.0,0.0,0.0,19.0,86.5,19.0,0.0
0.0,3.0,18.0,0.0,-1.0,0.0,0.0,97.0,14.5,0.0,0.0
0.0,3.0,30.0,0.0,41.0,0.0,0.0,650.0,7.125,0.0,0.0
1.0,3.0,21.0,0.0,20.0,0.0,0.0,271.0,7.2292,0.0,1.0
1.0,1.0,41.0,1.0,36.0,1.0,2.0,8.0,120.0,1.0,0.0
0.0,3.0,22.0,0.0,16.0,0.0,0.0,391.0,7.775,0.0,0.0
1.0,1.0,36.0,1.0,51.0,1.0,0.0,21.0,77.9583,112.0,0.0
0.0,1.0,25.0,0.0,-1.0,0.0,0.0,148.0,39.6,0.0,1.0
0.0,3.0,18.0,1.0,30.5,0.0,0.0,487.0,7.75,0.0,2.0
0.0,3.0,19.0,0.0,-1.0,1.0,0.0,31.0,24.15,0.0,2.0
0.0,3.0,32.0,0.0,32.0,0.0,0.0,548.0,8.3625,0.0,0.0
0.0,3.0,22.0,0.0,24.0,0.0,0.0,378.0,9.5,0.0,0.0
0.0,3.0,23.0,0.0,48.0,0.0,0.0,464.0,7.8542,0.0,0.0
0.0,2.0,17.0,1.0,57.0,0.0,0.0,130.0,10.5,143.0,0.0
0.0,3.0,15.0,0.0,-1.0,0.0,0.0,278.0,7.225,0.0,1.0
1.0,2.0,37.0,1.0,54.0,1.0,3.0,308.0,23.0,0.0,0.0
0.0,3.0,39.0,0.0,18.0,0.0,0.0,393.0,7.75,0.0,0.0
0.0,3.0,16.0,0.0,-1.0,0.0,0.0,522.0,7.75,146.0,2.0
1.0,3.0,29.0,1.0,5.0,0.0,0.0,98.0,12.475,0.0,0.0
0.0,3.0,23.0,0.0,-1.0,0.0,0.0,499.0,7.7375,0.0,2.0
1.0,1.0,53.0,1.0,43.0,0.0,1.0,24.0,211.3375,65.0,0.0
1.0,3.0,20.0,1.0,13.0,0.0,0.0,284.0,7.2292,0.0,1.0
1.0,1.0,41.0,1.0,17.0,1.0,0.0,57.0,57.0,10.0,0.0
0.0,1.0,22.0,0.0,29.0,0.0,0.0,156.0,30.0,126.0,0.0
0.0,3.0,22.0,0.0,-1.0,1.0,2.0,132.0,23.45,0.0,0.0
0.0,3.0,16.0,0.0,25.0,0.0,0.0,647.0,7.05,0.0,0.0
0.0,3.0,34.0,0.0,25.0,0.0,0.0,517.0,7.25,0.0,0.0
1.0,3.0,25.0,1.0,18.0,0.0,0.0,313.0,7.4958,0.0,0.0
0.0,3.0,25.0,0.0,8.0,4.0,1.0,6.0,29.125,0.0,2.0
1.0,3.0,26.0,0.0,1.0,1.0,2.0,113.0,20.575,0.0,0.0
0.0,1.0,24.0,0.0,46.0,0.0,0.0,122.0,79.2,80.0,1.0
0.0,3.0,24.0,0.0,-1.0,0.0,0.0,183.0,7.75,0.0,2.0
0.0,2.0,19.0,0.0,16.0,0.0,0.0,67.0,26.0,0.0,0.0
0.0,3.0,23.0,1.0,-1.0,8.0,2.0,2.0,69.55,0.0,0.0
0.0,1.0,24.0,0.0,-1.0,0.0,0.0,614.0,30.6958,0.0,1.0
0.0,3.0,21.0,0.0,25.0,0.0,0.0,409.0,7.8958,0.0,0.0
0.0,2.0,18.0,0.0,39.0,0.0,0.0,297.0,13.0,0.0,0.0
1.0,1.0,27.0,1.0,49.0,0.0,0.0,197.0,25.9292,32.0,0.0
1.0,3.0,16.0,1.0,31.0,0.0,0.0,441.0,8.6833,0.0,0.0
0.0,3.0,28.0,0.0,30.0,0.0,0.0,282.0,7.2292,0.0,1.0
0.0,3.0,52.0,1.0,30.0,1.0,1.0,27.0,24.15,0.0,0.0
0.0,2.0,20.0,0.0,34.0,0.0,0.0,73.0,13.0,0.0,0.0
1.0,2.0,43.0,1.0,31.0,1.0,1.0,32.0,26.25,0.0,0.0
1.0,1.0,35.0,0.0,11.0,1.0,2.0,8.0,120.0,1.0,0.0
1.0,3.0,31.0,0.0,0.42,0.0,1.0,260.0,8.5167,0.0,1.0
1.0,3.0,23.0,0.0,27.0,0.0,0.0,398.0,6.975,0.0,0.0
0.0,3.0,25.0,0.0,31.0,0.0,0.0,384.0,7.775,0.0,0.0
0.0,1.0,22.0,0.0,39.0,0.0,0.0,142.0,0.0,58.0,0.0
0.0,3.0,31.0,1.0,18.0,0.0,0.0,397.0,7.775,0.0,0.0
0.0,2.0,17.0,0.0,39.0,0.0,0.0,246.0,13.0,0.0,0.0
1.0,1.0,46.0,1.0,33.0,1.0,0.0,48.0,53.1,44.0,0.0
0.0,3.0,22.0,0.0,26.0,0.0,0.0,399.0,7.8875,0.0,0.0
0.0,3.0,17.0,0.0,39.0,0.0,0.0,111.0,24.15,0.0,0.0
0.0,2.0,25.0,0.0,35.0,0.0,0.0,296.0,10.5,0.0,0.0
0.0,3.0,34.0,1.0,6.0,4.0,2.0,1.0,31.275,0.0,0.0
0.0,3.0,26.0,0.0,30.5,0.0,0.0,480.0,8.05,0.0,0.0
0.0,1.0,16.0,0.0,-1.0,0.0,0.0,145.0,0.0,63.0,0.0
0.0,3.0,28.0,1.0,23.0,0.0,0.0,674.0,7.925,0.0,0.0
0.0,2.0,18.0,0.0,31.0,1.0,1.0,129.0,37.0042,0.0,1.0
0.0,3.0,32.0,0.0,43.0,0.0,0.0,578.0,6.45,0.0,0.0
0.0,3.0,28.0,0.0,10.0,3.0,2.0,4.0,27.9,0.0,0.0
1.0,1.0,50.0,1.0,52.0,1.0,1.0,53.0,93.5,74.0,0.0
1.0,3.0,17.0,0.0,27.0,0.0,0.0,336.0,8.6625,0.0,0.0
0.0,1.0,31.0,0.0,38.0,0.0,0.0,202.0,0.0,0.0,0.0
1.0,3.0,18.0,1.0,27.0,0.0,1.0,108.0,12.475,38.0,0.0
0.0,3.0,28.0,0.0,2.0,4.0,1.0,3.0,39.6875,0.0,0.0
0.0,3.0,15.0,0.0,-1.0,0.0,0.0,497.0,6.95,0.0,2.0
0.0,3.0,12.0,0.0,-1.0,0.0,0.0,0.0,56.4958,0.0,0.0
1.0,2.0,21.0,0.0,1.0,0.0,2.0,129.0,37.0042,0.0,1.0
1.0,3.0,28.0,0.0,-1.0,0.0,0.0,492.0,7.75,0.0,2.0
1.0,1.0,41.0,1.0,62.0,0.0,0.0,43.0,80.0,12.0,3.0
1.0,3.0,39.0,1.0,15.0,1.0,0.0,80.0,14.4542,0.0,1.0
1.0,2.0,31.0,0.0,0.83,1.0,1.0,26.0,18.75,0.0,0.0
0.0,3.0,14.0,0.0,-1.0,0.0,0.0,276.0,7.2292,0.0,1.0
0.0,3.0,22.0,0.0,23.0,0.0,0.0,402.0,7.8542,0.0,0.0
0.0,3.0,22.0,0.0,18.0,0.0,0.0,210.0,8.3,0.0,0.0
1.0,1.0,27.0,1.0,39.0,1.0,1.0,622.0,83.1583,138.0,1.0
0.0,3.0,16.0,0.0,21.0,0.0,0.0,335.0,8.6625,0.0,0.0
0.0,3.0,19.0,0.0,-1.0,0.0,0.0,526.0,8.05,0.0,0.0
1.0,3.0,15.0,0.0,32.0,0.0,0.0,0.0,56.4958,0.0,0.0
1.0,1.0,20.0,0.0,-1.0,0.0,0.0,180.0,29.7,96.0,1.0
0.0,3.0,27.0,0.0,20.0,0.0,0.0,651.0,7.925,0.0,0.0
0.0,2.0,24.0,0.0,16.0,0.0,0.0,130.0,10.5,0.0,0.0
1.0,1.0,23.0,1.0,30.0,0.0,0.0,46.0,31.0,0.0,1.0
0.0,3.0,26.0,0.0,34.5,0.0,0.0,281.0,6.4375,0.0,1.0
0.0,3.0,19.0,0.0,17.0,0.0,0.0,331.0,8.6625,0.0,0.0
0.0,3.0,19.0,0.0,42.0,0.0,0.0,592.0,7.55,0.0,0.0
0.0,3.0,24.0,0.0,-1.0,8.0,2.0,2.0,69.55,0.0,0.0
0.0,3.0,18.0,0.0,35.0,0.0,0.0,418.0,7.8958,0.0,1.0
0.0,2.0,17.0,0.0,28.0,0.0,1.0,25.0,33.0,0.0,0.0
1.0,1.0,44.0,1.0,-1.0,1.0,0.0,56.0,89.1042,30.0,1.0
0.0,3.0,39.0,0.0,4.0,4.0,2.0,1.0,31.275,0.0,0.0
0.0,3.0,19.0,0.0,74.0,0.0,0.0,381.0,7.775,0.0,0.0
0.0,3.0,23.0,1.0,9.0,1.0,1.0,84.0,15.2458,0.0,1.0
1.0,1.0,25.0,1.0,16.0,0.0,1.0,609.0,39.4,116.0,0.0
0.0,2.0,45.0,1.0,44.0,1.0,0.0,69.0,26.0,0.0,0.0
1.0,3.0,26.0,1.0,18.0,0.0,1.0,525.0,9.35,0.0,0.0
1.0,1.0,42.0,1.0,45.0,1.0,1.0,102.0,164.8667,0.0,0.0
1.0,1.0,22.0,0.0,51.0,0.0,0.0,153.0,26.55,131.0,0.0
1.0,3.0,37.0,1.0,24.0,0.0,3.0,12.0,19.2583,0.0,1.0
0.0,3.0,16.0,0.0,-1.0,0.0,0.0,263.0,7.2292,0.0,1.0
0.0,3.0,23.0,0.0,41.0,2.0,0.0,456.0,14.1083,0.0,0.0
0.0,2.0,27.0,0.0,21.0,1.0,0.0,295.0,11.5,0.0,0.0
1.0,1.0,51.0,1.0,48.0,0.0,0.0,198.0,25.9292,32.0,0.0
0.0,3.0,33.0,1.0,-1.0,8.0,2.0,2.0,69.55,0.0,0.0
0.0,2.0,22.0,0.0,24.0,0.0,0.0,219.0,13.0,0.0,0.0
1.0,2.0,24.0,1.0,42.0,0.0,0.0,225.0,13.0,0.0,0.0
1.0,2.0,28.0,1.0,27.0,1.0,0.0,637.0,13.8583,0.0,1.0
0.0,1.0,36.0,0.0,31.0,0.0,0.0,608.0,50.4958,53.0,0.0
0.0,3.0,27.0,0.0,-1.0,0.0,0.0,374.0,9.5,0.0,0.0
1.0,3.0,31.0,0.0,4.0,1.0,1.0,28.0,11.1333,0.0,0.0
0.0,3.0,17.0,0.0,26.0,0.0,0.0,445.0,7.8958,0.0,0.0
1.0,1.0,48.0,1.0,47.0,1.0,1.0,50.0,52.5542,36.0,0.0
0.0,1.0,24.0,0.0,33.0,0.0,0.0,540.0,5.0,16.0,0.0
0.0,3.0,27.0,0.0,47.0,0.0,0.0,369.0,9.0,0.0,0.0
1.0,2.0,37.0,1.0,28.0,1.0,0.0,117.0,24.0,0.0,1.0
1.0,3.0,32.0,1.0,15.0,0.0,0.0,273.0,7.225,0.0,1.0
0.0,3.0,29.0,0.0,20.0,0.0,0.0,110.0,9.8458,0.0,0.0
0.0,3.0,20.0,0.0,19.0,0.0,0.0,417.0,7.8958,0.0,0.0
0.0,3.0,18.0,0.0,-1.0,0.0,0.0,422.0,7.8958,0.0,0.0
1.0,1.0,45.0,1.0,56.0,0.0,1.0,51.0,83.1583,98.0,1.0
1.0,2.0,44.0,1.0,25.0,0.0,1.0,64.0,26.0,0.0,0.0
0.0,3.0,18.0,0.0,33.0,0.0,0.0,452.0,7.8958,0.0,0.0
0.0,3.0,28.0,1.0,22.0,0.0,0.0,545.0,10.5167,0.0,0.0
0.0,2.0,29.0,0.0,28.0,0.0,0.0,594.0,10.5,0.0,0.0
0.0,3.0,22.0,0.0,25.0,0.0,0.0,654.0,7.05,0.0,0.0
0.0,3.0,36.0,1.0,39.0,0.0,5.0,6.0,29.125,0.0,2.0
0.0,2.0,21.0,0.0,27.0,0.0,0.0,205.0,13.0,0.0,0.0
1.0,1.0,28.0,1.0,19.0,0.0,0.0,144.0,30.0,72.0,0.0
0.0,3.0,40.0,1.0,-1.0,1.0,2.0,132.0,23.45,0.0,0.0
1.0,1.0,21.0,0.0,26.0,0.0,0.0,138.0,30.0,91.0,1.0
0.0,3.0,19.0,0.0,32.0,0.0,0.0,510.0,7.75,0.0,2.0
